user_id,song_id,score,rank,artist_id,genre
u00188,s000485,0.2669681906700134,10,a00132,indie
u00040,s000027,0.5153198838233948,1,a00122,jazz
u00040,s000338,0.4421679973602295,2,a00148,edm
u00040,s000204,0.43326908349990845,3,a00054,classical
u00040,s000459,0.39138132333755493,4,a00125,jazz
u00040,s000017,0.38452744483947754,5,a00184,jazz
u00040,s000375,0.3772362768650055,6,a00171,classical
u00040,s000158,0.358923077583313,7,a00117,hip-hop
u00040,s000327,0.3546259105205536,8,a00063,classical
u00040,s000190,0.335981547832489,9,a00062,jazz
u00040,s000450,0.3350948691368103,10,a00119,latin
u00469,s000090,0.6106264591217041,1,a00028,hip-hop
u00469,s000334,0.595430314540863,2,a00035,hip-hop
u00469,s000358,0.5798298120498657,3,a00189,hip-hop
u00469,s000496,0.5637956857681274,4,a00036,latin
u00469,s000006,0.4540443420410156,5,a00199,hip-hop
u00469,s000098,0.417982280254364,6,a00148,edm
u00469,s000387,0.391307532787323,7,a00073,hip-hop
u00469,s000301,0.38783690333366394,8,a00033,hip-hop
u00469,s000356,0.3594125509262085,9,a00147,hip-hop
u00469,s000329,0.3542417287826538,10,a00053,classical
u00489,s000014,0.6964219808578491,1,a00163,classical
u00489,s000010,0.575864315032959,2,a00110,classical
u00489,s000160,0.424699604511261,3,a00062,latin
u00489,s000312,0.4126695394515991,4,a00056,rock
u00489,s000368,0.3986886441707611,5,a00103,rock
u00489,s000397,0.38522103428840637,6,a00080,indie
u00489,s000005,0.378642201423645,7,a00178,classical
u00489,s000167,0.35693374276161194,8,a00178,edm
u00489,s000301,0.3421863913536072,9,a00033,hip-hop
u00489,s000097,0.3204602897167206,10,a00100,edm
u00701,s000474,0.6143002510070801,1,a00189,latin
u00701,s000317,0.48821425437927246,2,a00011,latin
u00701,s000320,0.47246253490448,3,a00137,latin
u00701,s000112,0.46875807642936707,4,a00174,latin
u00701,s000475,0.46422073245048523,5,a00061,latin
u00701,s000341,0.44293802976608276,6,a00010,latin
u00701,s000189,0.42747732996940613,7,a00178,latin
u00701,s000031,0.3755912780761719,8,a00037,latin
u00701,s000405,0.3617180585861206,9,a00058,latin
u00701,s000435,0.3511979281902313,10,a00013,pop
u00858,s000016,0.5459036827087402,1,a00037,pop
u00858,s000026,0.46892714500427246,2,a00004,pop
u00858,s000129,0.29708194732666016,3,a00090,pop
u00858,s000280,0.2543637752532959,4,a00039,pop
u00858,s000255,0.2514449656009674,5,a00010,pop
u00858,s000212,0.23614299297332764,6,a00066,pop
u00858,s000050,0.23286667466163635,7,a00114,pop
u00858,s000295,0.22603628039360046,8,a00127,pop
u00858,s000234,0.22500959038734436,9,a00054,pop
u00858,s000471,0.22091864049434662,10,a00038,pop
u00080,s000093,0.7416377067565918,1,a00010,indie
u00080,s000020,0.7236627340316772,2,a00182,indie
u00080,s000347,0.6066938638687134,3,a00097,indie
u00080,s000115,0.5391371846199036,4,a00179,indie
u00080,s000053,0.5118106603622437,5,a00025,indie
u00080,s000049,0.48596957325935364,6,a00094,rock
u00080,s000266,0.47600123286247253,7,a00171,indie
u00080,s000146,0.4403480291366577,8,a00062,indie
u00080,s000242,0.4227256178855896,9,a00146,indie
u00080,s000224,0.40425556898117065,10,a00087,rock
u00332,s000090,0.8227858543395996,1,a00028,hip-hop
u00332,s000152,0.5017097592353821,2,a00198,hip-hop
u00332,s000457,0.46398910880088806,3,a00169,hip-hop
u00332,s000130,0.4228522479534149,4,a00016,pop
u00332,s000227,0.3693677484989166,5,a00119,latin
u00332,s000095,0.36731380224227905,6,a00000,pop
u00332,s000358,0.3566523790359497,7,a00189,hip-hop
u00332,s000368,0.3561910390853882,8,a00103,rock
u00332,s000019,0.35309064388275146,9,a00154,classical
u00332,s000164,0.3429417312145233,10,a00070,classical
u00156,s000284,0.7242918014526367,1,a00021,indie
u00156,s000178,0.5771554708480835,2,a00167,indie
u00156,s000020,0.5622130036354065,3,a00182,indie
u00156,s000042,0.5590439438819885,4,a00156,indie
u00156,s000136,0.49962398409843445,5,a00181,indie
u00156,s000234,0.46693146228790283,6,a00054,pop
u00156,s000063,0.4329102635383606,7,a00199,classical
u00156,s000408,0.41766518354415894,8,a00025,indie
u00156,s000236,0.39981409907341003,9,a00006,rock
u00156,s000146,0.37813061475753784,10,a00062,indie
u00746,s000427,0.311095267534256,1,a00058,jazz
u00746,s000346,0.2961205244064331,2,a00053,jazz
u00746,s000080,0.28990820050239563,3,a00119,jazz
u00746,s000366,0.274966299533844,4,a00060,jazz
u00746,s000169,0.26977968215942383,5,a00183,jazz
u00746,s000374,0.22980724275112152,6,a00107,jazz
u00746,s000190,0.21977737545967102,7,a00062,jazz
u00746,s000401,0.21942442655563354,8,a00024,jazz
u00746,s000099,0.2144044190645218,9,a00089,jazz
u00746,s000444,0.21228370070457458,10,a00170,jazz
u00602,s000356,0.5929229259490967,1,a00147,hip-hop
u00602,s000358,0.5747809410095215,2,a00189,hip-hop
u00602,s000334,0.4564192593097687,3,a00035,hip-hop
u00602,s000152,0.43889153003692627,4,a00198,hip-hop
u00602,s000457,0.4267348349094391,5,a00169,hip-hop
u00602,s000301,0.42046093940734863,6,a00033,hip-hop
u00602,s000063,0.3961527943611145,7,a00199,classical
u00602,s000124,0.3924189805984497,8,a00074,edm
u00602,s000329,0.37572431564331055,9,a00053,classical
u00602,s000289,0.34054017066955566,10,a00108,rock
u00222,s000015,0.6973075866699219,1,a00156,edm
u00222,s000012,0.5419085025787354,2,a00032,edm
u00222,s000140,0.2873525023460388,3,a00179,edm
u00222,s000264,0.2833443284034729,4,a00136,edm
u00222,s000328,0.2660791277885437,5,a00129,edm
u00222,s000128,0.2600426971912384,6,a00161,edm
u00222,s000225,0.2409454584121704,7,a00077,edm
u00222,s000380,0.2403520792722702,8,a00018,edm
u00222,s000330,0.22690612077713013,9,a00106,edm
u00222,s000303,0.20462575554847717,10,a00164,edm
u00106,s000058,0.6457585096359253,1,a00010,edm
u00106,s000441,0.5822775363922119,2,a00097,pop
u00106,s000179,0.559819221496582,3,a00018,jazz
u00106,s000033,0.5433965921401978,4,a00158,edm
u00106,s000025,0.5270578861236572,5,a00009,edm
u00106,s000108,0.4532012641429901,6,a00114,edm
u00106,s000167,0.4126910865306854,7,a00178,edm
u00106,s000157,0.3727608919143677,8,a00147,rock
u00106,s000443,0.37260597944259644,9,a00036,jazz
u00106,s000494,0.36993998289108276,10,a00145,edm
u00023,s000036,0.5894112586975098,1,a00179,latin
u00023,s000397,0.5035650730133057,2,a00080,indie
u00023,s000231,0.5000090599060059,3,a00164,latin
u00023,s000497,0.4430614411830902,4,a00152,latin
u00023,s000361,0.4348546266555786,5,a00193,edm
u00023,s000189,0.36173832416534424,6,a00178,latin
u00023,s000372,0.3464418053627014,7,a00034,latin
u00023,s000031,0.3453507423400879,8,a00037,latin
u00023,s000385,0.3415890634059906,9,a00188,hip-hop
u00023,s000449,0.3387654423713684,10,a00014,hip-hop
u00627,s000015,0.7728996276855469,1,a00156,edm
u00627,s000097,0.6521051526069641,2,a00100,edm
u00627,s000368,0.4082004427909851,3,a00103,rock
u00627,s000184,0.37062203884124756,4,a00174,latin
u00627,s000452,0.3646223545074463,5,a00092,latin
u00627,s000287,0.33731964230537415,6,a00185,edm
u00627,s000409,0.3027883768081665,7,a00046,pop
u00627,s000070,0.29455694556236267,8,a00140,classical
u00627,s000465,0.2940155863761902,9,a00012,edm
u00627,s000361,0.287079781293869,10,a00193,edm
u00796,s000014,0.6000018119812012,1,a00163,classical
u00796,s000204,0.284429132938385,2,a00054,classical
u00796,s000418,0.2677016258239746,3,a00134,classical
u00796,s000451,0.2646484375,4,a00003,classical
u00796,s000327,0.25560492277145386,5,a00063,classical
u00796,s000029,0.231904536485672,6,a00096,classical
u00796,s000161,0.2309262901544571,7,a00188,classical
u00796,s000028,0.2245398461818695,8,a00073,classical
u00796,s000470,0.22190435230731964,9,a00122,classical
u00796,s000232,0.2156536728143692,10,a00181,classical
u00964,s000115,0.5761555433273315,1,a00179,indie
u00964,s000226,0.5269567966461182,2,a00031,indie
u00964,s000001,0.52015620470047,3,a00197,indie
u00964,s000347,0.4483703076839447,4,a00097,indie
u00964,s000492,0.41603797674179077,5,a00157,indie
u00964,s000093,0.4128589928150177,6,a00010,indie
u00964,s000344,0.3611552119255066,7,a00186,indie
u00964,s000330,0.35253965854644775,8,a00106,edm
u00964,s000266,0.3480182886123657,9,a00171,indie
u00964,s000243,0.32949474453926086,10,a00111,indie
u00797,s000037,0.6708652973175049,1,a00183,indie
u00797,s000020,0.5446286201477051,2,a00182,indie
u00797,s000423,0.5398337244987488,3,a00136,indie
u00797,s000110,0.5202964544296265,4,a00142,rock
u00797,s000332,0.46990761160850525,5,a00050,indie
u00797,s000302,0.4485478699207306,6,a00016,indie
u00797,s000113,0.4398110508918762,7,a00052,indie
u00797,s000484,0.43578365445137024,8,a00083,indie
u00797,s000232,0.4113064110279083,9,a00181,classical
u00797,s000128,0.37948814034461975,10,a00161,edm
u00861,s000003,0.5692790150642395,1,a00066,rock
u00861,s000293,0.5044905543327332,2,a00069,rock
u00861,s000141,0.43317657709121704,3,a00197,rock
u00861,s000093,0.4188346862792969,4,a00010,indie
u00861,s000146,0.3636324405670166,5,a00062,indie
u00861,s000290,0.35961753129959106,6,a00097,rock
u00861,s000224,0.3507171869277954,7,a00087,rock
u00861,s000469,0.3110911250114441,8,a00095,rock
u00861,s000192,0.30450746417045593,9,a00128,classical
u00861,s000308,0.2968207001686096,10,a00116,rock
u00473,s000090,0.5308178663253784,1,a00028,hip-hop
u00473,s000298,0.44190526008605957,2,a00099,classical
u00473,s000076,0.4330572783946991,3,a00170,edm
u00473,s000028,0.41747695207595825,4,a00073,classical
u00473,s000184,0.4052109122276306,5,a00174,latin
u00473,s000385,0.3992656171321869,6,a00188,hip-hop
u00473,s000142,0.396368145942688,7,a00087,latin
u00473,s000138,0.3854999542236328,8,a00024,hip-hop
u00473,s000358,0.3824716806411743,9,a00189,hip-hop
u00473,s000060,0.37426671385765076,10,a00103,rock
u00608,s000059,0.52890944480896,1,a00073,hip-hop
u00608,s000102,0.46511614322662354,2,a00181,hip-hop
u00608,s000299,0.33797207474708557,3,a00040,pop
u00608,s000016,0.33040955662727356,4,a00037,pop
u00608,s000356,0.3115743100643158,5,a00147,hip-hop
u00608,s000131,0.3016228973865509,6,a00127,pop
u00608,s000138,0.2956528961658478,7,a00024,hip-hop
u00608,s000235,0.26671770215034485,8,a00175,hip-hop
u00608,s000214,0.25412046909332275,9,a00071,pop
u00608,s000021,0.24080051481723785,10,a00032,rock
u00437,s000497,0.799004077911377,1,a00152,latin
u00437,s000475,0.7453376054763794,2,a00061,latin
u00437,s000496,0.49186158180236816,3,a00036,latin
u00437,s000452,0.4738430976867676,4,a00092,latin
u00437,s000009,0.4358558654785156,5,a00014,latin
u00437,s000227,0.4273403584957123,6,a00119,latin
u00437,s000224,0.42731374502182007,7,a00087,rock
u00437,s000233,0.3836127817630768,8,a00141,rock
u00437,s000223,0.36612385511398315,9,a00095,indie
u00437,s000249,0.351493775844574,10,a00081,hip-hop
u00713,s000083,0.8883256912231445,1,a00126,hip-hop
u00713,s000063,0.5598331093788147,2,a00199,classical
u00713,s000358,0.5296149253845215,3,a00189,hip-hop
u00713,s000102,0.4807124137878418,4,a00181,hip-hop
u00713,s000457,0.4535149037837982,5,a00169,hip-hop
u00713,s000249,0.4522596001625061,6,a00081,hip-hop
u00713,s000331,0.40996602177619934,7,a00192,edm
u00713,s000381,0.4052925407886505,8,a00100,hip-hop
u00713,s000170,0.3821259140968323,9,a00061,latin
u00713,s000307,0.3343394100666046,10,a00086,latin
u00898,s000159,0.629375696182251,1,a00085,hip-hop
u00898,s000408,0.422462522983551,2,a00025,indie
u00898,s000033,0.3508448004722595,3,a00158,edm
u00898,s000103,0.33081820607185364,4,a00056,rock
u00898,s000299,0.3244248628616333,5,a00040,pop
u00898,s000300,0.30462053418159485,6,a00165,indie
u00898,s000093,0.295233815908432,7,a00010,indie
u00898,s000225,0.2900523245334625,8,a00077,edm
u00898,s000241,0.2849663496017456,9,a00084,hip-hop
u00898,s000037,0.26320749521255493,10,a00183,indie
u00455,s000427,0.6000014543533325,1,a00058,jazz
u00455,s000422,0.5183920860290527,2,a00006,jazz
u00455,s000464,0.42707160115242004,3,a00157,jazz
u00455,s000045,0.39512184262275696,4,a00075,jazz
u00455,s000453,0.38710182905197144,5,a00152,jazz
u00455,s000480,0.36353498697280884,6,a00009,jazz
u00455,s000046,0.3603394627571106,7,a00172,jazz
u00455,s000171,0.34520208835601807,8,a00031,jazz
u00455,s000400,0.34397023916244507,9,a00199,jazz
u00455,s000433,0.3353045582771301,10,a00102,hip-hop
u00577,s000339,0.6591747999191284,1,a00010,edm
u00577,s000025,0.5812681913375854,2,a00009,edm
u00577,s000494,0.5683003664016724,3,a00145,edm
u00577,s000105,0.5001243352890015,4,a00062,hip-hop
u00577,s000142,0.46782705187797546,5,a00087,latin
u00577,s000338,0.4346471428871155,6,a00148,edm
u00577,s000314,0.4194221496582031,7,a00133,edm
u00577,s000303,0.40891945362091064,8,a00164,edm
u00577,s000098,0.4067782163619995,9,a00148,edm
u00577,s000308,0.3776785731315613,10,a00116,rock
u00696,s000042,0.7084594964981079,1,a00156,indie
u00696,s000284,0.37313252687454224,2,a00021,indie
u00696,s000344,0.2955890893936157,3,a00186,indie
u00696,s000146,0.2856111526489258,4,a00062,indie
u00696,s000242,0.28427138924598694,5,a00146,indie
u00696,s000484,0.27814507484436035,6,a00083,indie
u00696,s000114,0.2649036645889282,7,a00136,indie
u00696,s000331,0.25867733359336853,8,a00192,edm
u00696,s000226,0.24632257223129272,9,a00031,indie
u00696,s000408,0.2427687644958496,10,a00025,indie
u00096,s000050,0.6307322978973389,1,a00114,pop
u00096,s000016,0.6208750605583191,2,a00037,pop
u00096,s000080,0.5773118734359741,3,a00119,jazz
u00096,s000022,0.5513013601303101,4,a00195,pop
u00096,s000035,0.5111923217773438,5,a00108,pop
u00096,s000473,0.46494942903518677,6,a00028,pop
u00096,s000299,0.45886367559432983,7,a00040,pop
u00096,s000405,0.41525015234947205,8,a00058,latin
u00096,s000206,0.36268407106399536,9,a00177,classical
u00096,s000205,0.3324071168899536,10,a00031,edm
u00261,s000123,0.5763174295425415,1,a00089,indie
u00261,s000496,0.5193096995353699,2,a00036,latin
u00261,s000025,0.505079448223114,3,a00009,edm
u00261,s000465,0.4995283782482147,4,a00012,edm
u00261,s000058,0.4653908610343933,5,a00010,edm
u00261,s000423,0.4542423486709595,6,a00136,indie
u00261,s000108,0.44176921248435974,7,a00114,edm
u00261,s000132,0.4186519384384155,8,a00170,edm
u00261,s000434,0.4146243631839752,9,a00016,hip-hop
u00261,s000000,0.413129061460495,10,a00178,edm
u00104,s000016,0.8437561988830566,1,a00037,pop
u00104,s000253,0.546908974647522,2,a00196,pop
u00104,s000071,0.5267149209976196,3,a00103,pop
u00104,s000300,0.510162889957428,4,a00165,indie
u00104,s000194,0.502795934677124,5,a00156,pop
u00104,s000248,0.4971783757209778,6,a00187,pop
u00104,s000131,0.4902248978614807,7,a00127,pop
u00104,s000270,0.47141140699386597,8,a00023,pop
u00104,s000441,0.4537646472454071,9,a00097,pop
u00104,s000390,0.45142728090286255,10,a00046,pop
u00264,s000480,0.8081108927726746,1,a00009,jazz
u00264,s000013,0.7896149158477783,2,a00154,jazz
u00264,s000045,0.6077951788902283,3,a00075,jazz
u00264,s000169,0.5027878284454346,4,a00183,jazz
u00264,s000453,0.48720479011535645,5,a00152,jazz
u00264,s000464,0.46847954392433167,6,a00157,jazz
u00264,s000100,0.4210558533668518,7,a00109,jazz
u00264,s000394,0.41903334856033325,8,a00082,classical
u00264,s000105,0.36742910742759705,9,a00062,hip-hop
u00264,s000422,0.36625537276268005,10,a00006,jazz
u00033,s000435,0.6929861307144165,1,a00013,pop
u00033,s000035,0.5312875509262085,2,a00108,pop
u00033,s000471,0.5220473408699036,3,a00038,pop
u00033,s000214,0.47956275939941406,4,a00071,pop
u00033,s000253,0.47708699107170105,5,a00196,pop
u00033,s000131,0.38182970881462097,6,a00127,pop
u00033,s000441,0.3702070116996765,7,a00097,pop
u00033,s000194,0.36760640144348145,8,a00156,pop
u00033,s000153,0.36490610241889954,9,a00080,pop
u00033,s000346,0.3276476263999939,10,a00053,jazz
u00592,s000005,0.6429151892662048,1,a00178,classical
u00592,s000161,0.5033653378486633,2,a00188,classical
u00592,s000160,0.4974803328514099,3,a00062,latin
u00592,s000268,0.4879794120788574,4,a00085,classical
u00592,s000451,0.4555732011795044,5,a00003,classical
u00592,s000014,0.43843570351600647,6,a00163,classical
u00592,s000304,0.3984214961528778,7,a00152,pop
u00592,s000470,0.3601168394088745,8,a00122,classical
u00592,s000298,0.3505416810512543,9,a00099,classical
u00592,s000364,0.33290547132492065,10,a00016,latin
u00785,s000312,0.6088246703147888,1,a00056,rock
u00785,s000487,0.5956280827522278,2,a00176,rock
u00785,s000220,0.5084677338600159,3,a00007,rock
u00785,s000085,0.5041888952255249,4,a00091,rock
u00785,s000325,0.47462597489356995,5,a00121,rock
u00785,s000003,0.39694663882255554,6,a00066,rock
u00785,s000139,0.39464032649993896,7,a00198,rock
u00785,s000054,0.3868023753166199,8,a00042,rock
u00785,s000260,0.38421398401260376,9,a00019,indie
u00785,s000469,0.3785058557987213,10,a00095,rock
u00345,s000332,0.8043016195297241,1,a00050,indie
u00345,s000244,0.6381551623344421,2,a00124,indie
u00345,s000347,0.5721922516822815,3,a00097,indie
u00345,s000020,0.5415343642234802,4,a00182,indie
u00345,s000360,0.54033362865448,5,a00153,edm
u00345,s000030,0.5196025967597961,6,a00117,indie
u00345,s000345,0.47464078664779663,7,a00038,jazz
u00345,s000489,0.427279531955719,8,a00172,rock
u00345,s000295,0.3950681686401367,9,a00127,pop
u00345,s000238,0.36227113008499146,10,a00006,rock
u00738,s000375,0.8580642938613892,1,a00171,classical
u00738,s000007,0.6687628030776978,2,a00041,classical
u00738,s000011,0.5458272099494934,3,a00156,classical
u00738,s000377,0.5300207138061523,4,a00101,classical
u00738,s000066,0.5154568552970886,5,a00089,classical
u00738,s000063,0.440138041973114,6,a00199,classical
u00738,s000327,0.4271983504295349,7,a00063,classical
u00738,s000040,0.3991836905479431,8,a00135,classical
u00738,s000122,0.3717902600765228,9,a00024,jazz
u00738,s000235,0.350135862827301,10,a00175,hip-hop
u00604,s000037,0.6626179218292236,1,a00183,indie
u00604,s000001,0.37271231412887573,2,a00197,indie
u00604,s000116,0.31521353125572205,3,a00056,indie
u00604,s000332,0.30062082409858704,4,a00050,indie
u00604,s000408,0.2633810341358185,5,a00025,indie
u00604,s000091,0.24874597787857056,6,a00039,indie
u00604,s000226,0.2475387305021286,7,a00031,indie
u00604,s000423,0.23098373413085938,8,a00136,indie
u00604,s000388,0.22455786168575287,9,a00056,indie
u00604,s000115,0.22330829501152039,10,a00179,indie
u00226,s000010,0.7662439942359924,1,a00110,classical
u00226,s000493,0.721243143081665,2,a00067,pop
u00226,s000161,0.6062043905258179,3,a00188,classical
u00226,s000412,0.5482016205787659,4,a00015,classical
u00226,s000013,0.52408367395401,5,a00154,jazz
u00226,s000014,0.510368824005127,6,a00163,classical
u00226,s000007,0.4247533679008484,7,a00041,classical
u00226,s000166,0.3988758325576782,8,a00140,classical
u00226,s000009,0.39677998423576355,9,a00014,latin
u00226,s000116,0.3839615285396576,10,a00056,indie
u00028,s000112,0.676733136177063,1,a00174,latin
u00028,s000447,0.6227070093154907,2,a00107,latin
u00028,s000031,0.6204371452331543,3,a00037,latin
u00028,s000477,0.5659233331680298,4,a00015,latin
u00028,s000237,0.5477308034896851,5,a00073,latin
u00028,s000036,0.517918586730957,6,a00179,latin
u00028,s000474,0.45673975348472595,7,a00189,latin
u00028,s000141,0.39346176385879517,8,a00197,rock
u00028,s000140,0.38293731212615967,9,a00179,edm
u00028,s000479,0.34951409697532654,10,a00120,latin
u00897,s000241,0.5259984731674194,1,a00084,hip-hop
u00897,s000091,0.4447171986103058,2,a00039,indie
u00897,s000309,0.4261621832847595,3,a00105,hip-hop
u00897,s000185,0.4241620898246765,4,a00193,hip-hop
u00897,s000081,0.3598597049713135,5,a00036,classical
u00897,s000235,0.35928696393966675,6,a00175,hip-hop
u00897,s000105,0.35179373621940613,7,a00062,hip-hop
u00897,s000334,0.3427840769290924,8,a00035,hip-hop
u00897,s000293,0.34211206436157227,9,a00069,rock
u00897,s000459,0.32695478200912476,10,a00125,jazz
u00947,s000275,0.6460950374603271,1,a00127,latin
u00947,s000449,0.4811025559902191,2,a00014,hip-hop
u00947,s000225,0.4671041667461395,3,a00077,edm
u00947,s000056,0.4391763210296631,4,a00068,latin
u00947,s000153,0.41767045855522156,5,a00080,pop
u00947,s000451,0.38632264733314514,6,a00003,classical
u00947,s000438,0.37872397899627686,7,a00107,latin
u00947,s000333,0.37664687633514404,8,a00180,latin
u00947,s000053,0.36593276262283325,9,a00025,indie
u00947,s000358,0.35069990158081055,10,a00189,hip-hop
u00679,s000196,0.5327610969543457,1,a00102,pop
u00679,s000023,0.5314947366714478,2,a00085,pop
u00679,s000270,0.466495543718338,3,a00023,pop
u00679,s000406,0.4426441490650177,4,a00153,pop
u00679,s000026,0.415460467338562,5,a00004,pop
u00679,s000163,0.36613863706588745,6,a00048,edm
u00679,s000409,0.36353275179862976,7,a00046,pop
u00679,s000071,0.3441350758075714,8,a00103,pop
u00679,s000022,0.34281647205352783,9,a00195,pop
u00679,s000314,0.33963924646377563,10,a00133,edm
u00698,s000122,0.6436713337898254,1,a00024,jazz
u00698,s000196,0.5693706274032593,2,a00102,pop
u00698,s000023,0.49901121854782104,3,a00085,pop
u00698,s000233,0.4989579916000366,4,a00141,rock
u00698,s000473,0.4638063311576843,5,a00028,pop
u00698,s000390,0.4184698164463043,6,a00046,pop
u00698,s000433,0.3948347568511963,7,a00102,hip-hop
u00698,s000297,0.3852003216743469,8,a00041,rock
u00698,s000441,0.37962213158607483,9,a00097,pop
u00698,s000478,0.37824469804763794,10,a00183,edm
u00347,s000008,0.5784026384353638,1,a00191,hip-hop
u00347,s000415,0.5240226984024048,2,a00150,hip-hop
u00347,s000083,0.5205785632133484,3,a00126,hip-hop
u00347,s000224,0.441167414188385,4,a00087,rock
u00347,s000059,0.43124616146087646,5,a00073,hip-hop
u00347,s000356,0.4197201728820801,6,a00147,hip-hop
u00347,s000144,0.39117056131362915,7,a00176,hip-hop
u00347,s000390,0.3865305185317993,8,a00046,pop
u00347,s000476,0.3381362557411194,9,a00184,indie
u00347,s000026,0.3322734534740448,10,a00004,pop
u00781,s000346,0.6291807889938354,1,a00053,jazz
u00781,s000411,0.5272970199584961,2,a00009,pop
u00781,s000211,0.5071811676025391,3,a00056,hip-hop
u00781,s000127,0.4173300862312317,4,a00134,pop
u00781,s000039,0.40130552649497986,5,a00156,jazz
u00781,s000046,0.3863198459148407,6,a00172,jazz
u00781,s000027,0.36823827028274536,7,a00122,jazz
u00781,s000013,0.36127594113349915,8,a00154,jazz
u00781,s000328,0.34661751985549927,9,a00129,edm
u00781,s000461,0.30197957158088684,10,a00054,classical
u00067,s000384,0.5411934852600098,1,a00048,rock
u00067,s000157,0.5216526389122009,2,a00147,rock
u00067,s000017,0.4633801579475403,3,a00184,jazz
u00067,s000004,0.4111974239349365,4,a00134,rock
u00067,s000488,0.40835997462272644,5,a00002,rock
u00067,s000445,0.36953744292259216,6,a00167,rock
u00067,s000236,0.34601902961730957,7,a00006,rock
u00067,s000490,0.3428247272968292,8,a00141,rock
u00067,s000187,0.33286988735198975,9,a00113,rock
u00067,s000238,0.3150935471057892,10,a00006,rock
u00169,s000015,0.8484091758728027,1,a00156,edm
u00169,s000097,0.2822028398513794,2,a00100,edm
u00169,s000140,0.25639939308166504,3,a00179,edm
u00169,s000467,0.23448993265628815,4,a00017,edm
u00169,s000465,0.23059135675430298,5,a00012,edm
u00169,s000287,0.21621975302696228,6,a00185,edm
u00169,s000393,0.2146448791027069,7,a00079,edm
u00169,s000167,0.2104174941778183,8,a00178,edm
u00169,s000365,0.2103818953037262,9,a00128,edm
u00169,s000361,0.20397530496120453,10,a00193,edm
u00460,s000127,0.7970420718193054,1,a00134,pop
u00460,s000050,0.48622068762779236,2,a00114,pop
u00460,s000100,0.42584627866744995,3,a00109,jazz
u00460,s000299,0.41260796785354614,4,a00040,pop
u00460,s000473,0.39753639698028564,5,a00028,pop
u00460,s000178,0.38230466842651367,6,a00167,indie
u00460,s000099,0.3572724759578705,7,a00089,jazz
u00460,s000080,0.3484656810760498,8,a00119,jazz
u00460,s000214,0.33152544498443604,9,a00071,pop
u00460,s000212,0.3138153851032257,10,a00066,pop
u00884,s000154,0.5505157709121704,1,a00083,latin
u00884,s000333,0.48977038264274597,2,a00180,latin
u00884,s000036,0.46351882815361023,3,a00179,latin
u00884,s000331,0.44235217571258545,4,a00192,edm
u00884,s000373,0.4055812358856201,5,a00130,pop
u00884,s000216,0.3957955241203308,6,a00066,edm
u00884,s000477,0.39387160539627075,7,a00015,latin
u00884,s000177,0.3920179009437561,8,a00143,latin
u00884,s000009,0.35442522168159485,9,a00014,latin
u00884,s000475,0.3492569923400879,10,a00061,latin
u00452,s000025,0.7613267302513123,1,a00009,edm
u00452,s000128,0.47729063034057617,2,a00161,edm
u00452,s000167,0.44437259435653687,3,a00178,edm
u00452,s000467,0.43064752221107483,4,a00017,edm
u00452,s000110,0.41671013832092285,5,a00142,rock
u00452,s000339,0.3986964821815491,6,a00010,edm
u00452,s000066,0.3534305691719055,7,a00089,classical
u00452,s000358,0.3506726324558258,8,a00189,hip-hop
u00452,s000369,0.33184561133384705,9,a00041,pop
u00452,s000103,0.32122892141342163,10,a00056,rock
u00400,s000245,0.5405055284500122,1,a00146,latin
u00400,s000392,0.4866439700126648,2,a00061,latin
u00400,s000216,0.4444054067134857,3,a00066,edm
u00400,s000104,0.42226648330688477,4,a00000,edm
u00400,s000154,0.39246273040771484,5,a00083,latin
u00400,s000252,0.3545275330543518,6,a00046,latin
u00400,s000231,0.33027157187461853,7,a00164,latin
u00400,s000142,0.3124542832374573,8,a00087,latin
u00400,s000497,0.3120774030685425,9,a00152,latin
u00400,s000474,0.29802748560905457,10,a00189,latin
u00491,s000028,0.7025277018547058,1,a00073,classical
u00491,s000029,0.5958048105239868,2,a00096,classical
u00491,s000418,0.550007700920105,3,a00134,classical
u00491,s000106,0.5165286064147949,4,a00181,classical
u00491,s000498,0.5009595155715942,5,a00175,jazz
u00491,s000461,0.459949254989624,6,a00054,classical
u00491,s000014,0.4240957796573639,7,a00163,classical
u00491,s000260,0.38558322191238403,8,a00019,indie
u00491,s000399,0.37709569931030273,9,a00197,classical
u00491,s000382,0.3634570837020874,10,a00043,jazz
u00242,s000381,0.498108446598053,1,a00100,hip-hop
u00242,s000350,0.43898123502731323,2,a00151,hip-hop
u00242,s000105,0.4224855601787567,3,a00062,hip-hop
u00242,s000185,0.4062950611114502,4,a00193,hip-hop
u00242,s000170,0.36955055594444275,5,a00061,latin
u00242,s000457,0.3593335747718811,6,a00169,hip-hop
u00242,s000358,0.3580092787742615,7,a00189,hip-hop
u00242,s000398,0.35390859842300415,8,a00117,hip-hop
u00242,s000060,0.3430561423301697,9,a00103,rock
u00242,s000124,0.31242454051971436,10,a00074,edm
u00907,s000039,0.6724121570587158,1,a00156,jazz
u00907,s000427,0.5476652383804321,2,a00058,jazz
u00907,s000324,0.4587359130382538,3,a00189,classical
u00907,s000422,0.42491912841796875,4,a00006,jazz
u00907,s000382,0.39802345633506775,5,a00043,jazz
u00907,s000275,0.37158775329589844,6,a00127,latin
u00907,s000444,0.3601987361907959,7,a00170,jazz
u00907,s000148,0.3195372223854065,8,a00153,jazz
